0.015006,1.0743e+06,69.434,699.89,0,4.081,0,0.4235,0.5765,3.6774e-22
0.015006,1.074e+06,69.45,699.88,1.3887e-08,4.08,0,0.4235,0.5765,2.9718e-22
0.015006,1.0738e+06,69.466,699.87,0,4.0791,0,0.4235,0.5765,2.6634e-22
0.015006,1.0735e+06,69.481,699.87,0,4.0782,0,0.4235,0.5765,2.6677e-22
0.015006,1.0732e+06,69.497,699.86,0,4.0772,0,0.4235,0.5765,2.5992e-22
0.015006,1.073e+06,69.513,699.85,0,4.0762,0,0.4235,0.5765,2.4612e-22
0.015006,1.0727e+06,69.529,699.85,1.7828e-09,4.0753,0,0.4235,0.5765,1.7094e-22
0.015006,1.0724e+06,69.545,699.84,0,4.0743,4.9526e-49,0.4235,0.5765,1.4021e-22
0.015007,1.0722e+06,69.561,699.83,8.0289e-08,4.0733,7.159e-48,0.4235,0.5765,1.9199e-22
0.015007,1.0719e+06,69.577,699.83,7.1878e-07,4.0723,0,0.4235,0.5765,2.2052e-22
0.015007,1.0716e+06,69.593,699.82,0,4.0714,0,0.4235,0.5765,2.1864e-22
0.015007,1.0714e+06,69.61,699.81,0,4.0704,2.3015e-49,0.4235,0.5765,2.316e-22
0.015007,1.0711e+06,69.626,699.81,0,4.0694,5.8411e-49,0.4235,0.5765,2.2927e-22
0.015007,1.0708e+06,69.642,699.8,1.283e-07,4.0684,0,0.4235,0.5765,1.5077e-22
0.015007,1.0705e+06,69.659,699.79,0,4.0674,0,0.4235,0.5765,1.2258e-22
0.015007,1.0703e+06,69.675,699.79,0,4.0663,0,0.4235,0.5765,1.1268e-22
0.015007,1.07e+06,69.691,699.78,3.2404e-08,4.0653,9.17e-49,0.4235,0.5765,1.0848e-22
0.015007,1.0697e+06,69.708,699.78,6.4573e-08,4.0643,0,0.4235,0.5765,1.846e-22
0.015008,1.0694e+06,69.724,699.77,0,4.0633,0,0.4235,0.5765,2.024e-22
0.015008,1.0692e+06,69.741,699.77,0,4.0623,0,0.4235,0.5765,1.999e-22
0.015008,1.0689e+06,69.757,699.76,0,4.0612,0,0.4235,0.5765,1.9208e-22
0.015008,1.0686e+06,69.774,699.76,0,4.0602,0,0.4235,0.5765,1.8163e-22
0.015008,1.0683e+06,69.79,699.75,0,4.0592,0,0.4235,0.5765,1.7197e-22
0.015008,1.068e+06,69.807,699.75,0,4.0581,0,0.4235,0.5765,1.599e-22
0.015008,1.0678e+06,69.823,699.74,0,4.0571,0,0.4235,0.5765,1.4773e-22
0.015008,1.0675e+06,69.84,699.74,1.0437e-07,4.056,3.0104e-47,0.4235,0.5765,1.3719e-22
0.015008,1.0672e+06,69.856,699.73,0,4.055,0,0.4235,0.5765,1.2892e-22
0.015008,1.0669e+06,69.872,699.73,0,4.0539,1.145e-45,0.4235,0.5765,1.4062e-22
0.015008,1.0666e+06,69.888,699.72,2.5072e-07,4.0529,0,0.4235,0.5765,1.3684e-22
0.015009,1.0663e+06,69.904,699.72,0,4.0518,0,0.4235,0.5765,1.3081e-22
0.015009,1.0661e+06,69.92,699.71,0,4.0508,0,0.4235,0.5765,1.2429e-22
0.015009,1.0658e+06,69.936,699.71,0,4.0497,0,0.4235,0.5765,1.1788e-22
0.015009,1.0655e+06,69.952,699.71,0,4.0487,0,0.4235,0.5765,1.1174e-22
0.015009,1.0652e+06,69.968,699.7,0,4.0476,1.0712e-47,0.4235,0.5765,1.0507e-22
0.015009,1.0649e+06,69.983,699.7,9.9444e-08,4.0466,3.2638e-47,0.4235,0.5765,1.8841e-22
0.015009,1.0646e+06,69.999,699.7,0,4.0455,3.4011e-47,0.4235,0.5765,2.0873e-22
0.015009,1.0644e+06,70.014,699.7,0,4.0445,0,0.4235,0.5765,2.0822e-22
0.015009,1.0641e+06,70.029,699.69,0,4.0434,0,0.4235,0.5765,2.0095e-22
0.01501,1.0638e+06,70.045,699.69,1.9804e-08,4.0424,1.811e-49,0.4235,0.5765,1.923e-22
0.01501,1.0635e+06,70.06,699.69,0,4.0413,0,0.4235,0.5765,1.7977e-22
0.01501,1.0632e+06,70.075,699.69,0,4.0403,0,0.4235,0.5765,1.6932e-22
0.01501,1.063e+06,70.09,699.68,0,4.0392,0,0.4235,0.5765,1.5889e-22
0.01501,1.0627e+06,70.105,699.68,0,4.0382,2.0219e-48,0.4235,0.5765,1.4934e-22
0.01501,1.0624e+06,70.12,699.68,0,4.0371,5.0778e-48,0.4235,0.5765,1.4045e-22
0.01501,1.0621e+06,70.135,699.68,0,4.0361,8.2964e-48,0.4235,0.5765,1.3275e-22
0.01501,1.0619e+06,70.149,699.68,0,4.035,0,0.4235,0.5765,1.2572e-22
0.01501,1.0616e+06,70.164,699.68,0,4.034,0,0.4235,0.5765,1.1929e-22
0.01501,1.0613e+06,70.178,699.68,7.9735e-08,4.033,0,0.4235,0.5765,1.5035e-23
0.01501,1.061e+06,70.193,699.68,0,4.032,0,0.4235,0.5765,0
0.015011,1.0608e+06,70.207,699.68,2.2193e-07,4.0309,0,0.4235,0.5765,6.3035e-23
0.015011,1.0605e+06,70.221,699.68,0,4.0299,0,0.4235,0.5765,8.0749e-23
0.015011,1.0602e+06,70.235,699.68,0,4.0289,0,0.4235,0.5765,8.3263e-23
0.015011,1.06e+06,70.249,699.68,0,4.0279,0,0.4235,0.5765,8.0823e-23
0.015011,1.0597e+06,70.263,699.68,0,4.0269,0,0.4235,0.5765,7.6907e-23
0.015011,1.0594e+06,70.276,699.68,0,4.0259,0,0.4235,0.5765,7.5754e-23
0.015011,1.0592e+06,70.29,699.68,0,4.0248,0,0.4235,0.5765,7.5645e-23
0.015011,1.0589e+06,70.303,699.68,0,4.0238,0,0.4235,0.5765,7.5944e-23
0.015011,1.0587e+06,70.317,699.68,0,4.0228,0,0.4235,0.5765,7.6317e-23
0.015012,1.0584e+06,70.33,699.68,0,4.0219,0,0.4235,0.5765,7.6557e-23
0.015012,1.0581e+06,70.343,699.69,0,4.0209,0,0.4235,0.5765,7.6611e-23
0.015012,1.0579e+06,70.356,699.69,0,4.0199,0,0.4235,0.5765,7.643e-23
0.015012,1.0576e+06,70.369,699.69,0,4.0189,0,0.4235,0.5765,7.6062e-23
0.015012,1.0574e+06,70.382,699.69,0,4.0179,0,0.4235,0.5765,7.5524e-23
0.015012,1.0571e+06,70.395,699.69,1.0925e-06,4.0169,0,0.4235,0.5765,0
0.015012,1.0569e+06,70.407,699.69,0,4.0159,0,0.4235,0.5765,0
0.015012,1.0566e+06,70.42,699.7,0,4.015,0,0.4235,0.5765,3.0284e-24
0.015012,1.0563e+06,70.433,699.7,0,4.014,0,0.4235,0.5765,7.7465e-24
0.015012,1.0561e+06,70.445,699.7,0,4.013,8.285e-48,0.4235,0.5765,1.2879e-23
0.015012,1.0558e+06,70.458,699.7,3.9074e-07,4.012,0,0.4235,0.5765,1.9184e-23
0.015013,1.0556e+06,70.471,699.7,0,4.0111,0,0.4235,0.5765,2.7748e-23
0.015013,1.0553e+06,70.483,699.7,0,4.0101,0,0.4235,0.5765,3.6581e-23
0.015013,1.0551e+06,70.496,699.71,0,4.0091,0,0.4235,0.5765,4.7706e-23
0.015013,1.0548e+06,70.508,699.71,0,4.0081,0,0.4235,0.5765,5.9648e-23
0.015013,1.0546e+06,70.521,699.71,0,4.0072,0,0.4235,0.5765,7.0986e-23
0.015013,1.0543e+06,70.534,699.71,0,4.0062,1.5009e-47,0.4235,0.5765,8.0806e-23
0.015013,1.0541e+06,70.546,699.71,0,4.0053,3.394e-47,0.4235,0.5765,8.9443e-23
0.015013,1.0538e+06,70.559,699.71,0,4.0043,4.4175e-47,0.4235,0.5765,9.9521e-23
0.015013,1.0536e+06,70.571,699.72,0,4.0033,5.801e-47,0.4235,0.5765,1.0988e-22
0.015014,1.0533e+06,70.584,699.72,2.9527e-07,4.0024,0,0.4235,0.5765,5.6081e-23
0.015014,1.0531e+06,70.596,699.72,0,4.0014,0,0.4235,0.5765,4.3998e-23
0.015014,1.0528e+06,70.609,699.72,7.9009e-08,4.0004,2.0886e-47,0.4235,0.5765,4.338e-23
0.015014,1.0526e+06,70.622,699.72,9.133e-08,3.9995,0,0.4235,0.5765,4.407e-23
0.015014,1.0523e+06,70.634,699.72,0,3.9985,0,0.4235,0.5765,4.4272e-23
0.015014,1.0521e+06,70.647,699.73,0,3.9976,0,0.4235,0.5765,4.4081e-23
0.015014,1.0518e+06,70.66,699.73,8.2618e-08,3.9966,0,0.4235,0.5765,0
0.015014,1.0516e+06,70.673,699.73,0,3.9956,6.5437e-50,0.4235,0.5765,0
0.015014,1.0513e+06,70.686,699.73,1.3458e-07,3.9947,0,0.4235,0.5765,7.6617e-26
0.015014,1.0511e+06,70.699,699.73,2.6012e-08,3.9937,0,0.4235,0.5765,1.5602e-25
0.015015,1.0508e+06,70.712,699.73,1.1184e-07,3.9928,0,0.4235,0.5765,3.1645e-23
0.015015,1.0506e+06,70.725,699.73,5.6607e-08,3.9918,2.2895e-47,0.4235,0.5765,1.2851e-22
0.015015,1.0503e+06,70.738,699.73,7.4312e-07,3.9908,0,0.4235,0.5765,7.1637e-23
0.015015,1.0501e+06,70.751,699.73,0,3.9899,0,0.4235,0.5765,5.4142e-23
0.015015,1.0498e+06,70.764,699.73,6.8605e-08,3.9889,1.4328e-47,0.4235,0.5765,0
0.015015,1.0495e+06,70.778,699.73,1.6897e-07,3.9879,0,0.4235,0.5765,8.7539e-24
0.015015,1.0493e+06,70.791,699.73,0,3.987,0,0.4235,0.5765,1.0998e-23
0.015015,1.049e+06,70.805,699.73,0,3.986,0,0.4235,0.5765,1.1299e-23
0.015015,1.0488e+06,70.818,699.73,0,3.985,0,0.4235,0.5765,1.0966e-23
0.015015,1.0485e+06,70.832,699.73,0,3.9841,0,0.4235,0.5765,1.0445e-23
0.015015,1.0483e+06,70.845,699.73,0,3.9831,0,0.4235,0.5765,2.8015e-23
0.015016,1.048e+06,70.859,699.73,1.9575e-08,3.9821,0,0.4235,0.5765,0
0.015016,1.0478e+06,70.873,699.73,0,3.9811,0,0.4235,0.5765,0
0.015016,1.0475e+06,70.887,699.73,0,3.9802,0,0.4235,0.5765,4.1345e-24
0.015016,1.0472e+06,70.9,699.73,0,3.9792,0,0.4235,0.5765,9.2487e-24
0.015016,1.047e+06,70.914,699.73,3.388e-08,3.9782,0,0.4235,0.5765,1.071e-22
0.015016,1.0467e+06,70.928,699.73,1.0111e-07,3.9772,0,0.4235,0.5765,1.5531e-22
0.015016,1.0465e+06,70.942,699.73,0,3.9763,0,0.4235,0.5765,1.6474e-22
0.015016,1.0462e+06,70.956,699.73,3.1136e-08,3.9753,0,0.4235,0.5765,1.6307e-22
0.015016,1.046e+06,70.97,699.73,1.2371e-08,3.9743,6.0113e-50,0.4235,0.5765,1.3373e-22
0.015017,1.0457e+06,70.984,699.73,8.8388e-08,3.9734,3.0965e-47,0.4235,0.5765,6.3454e-23
0.015017,1.0455e+06,70.997,699.73,0,3.9724,0,0.4235,0.5765,4.3158e-23
0.015017,1.0452e+06,71.011,699.74,0,3.9714,0,0.4235,0.5765,3.8321e-23
0.015017,1.0449e+06,71.025,699.74,0,3.9704,0,0.4235,0.5765,3.8127e-23
0.015017,1.0447e+06,71.039,699.74,0,3.9695,0,0.4235,0.5765,3.8881e-23
0.015017,1.0444e+06,71.052,699.74,0,3.9685,7.7808e-48,0.4235,0.5765,3.9924e-23
0.015017,1.0442e+06,71.066,699.74,6.552e-08,3.9676,1.3465e-47,0.4235,0.5765,1.2726e-22
0.015017,1.0439e+06,71.079,699.74,1.7314e-07,3.9666,0,0.4235,0.5765,1.5341e-22
0.015017,1.0437e+06,71.093,699.74,0,3.9656,0,0.4235,0.5765,1.595e-22
0.015017,1.0434e+06,71.106,699.74,2.0729e-08,3.9647,0,0.4235,0.5765,7.6167e-23
0.015017,1.0432e+06,71.12,699.74,0,3.9637,7.5808e-50,0.4235,0.5765,5.4094e-23
0.015018,1.0429e+06,71.133,699.74,0,3.9628,0,0.4235,0.5765,5.3134e-23
0.015018,1.0427e+06,71.146,699.74,0,3.9618,0,0.4235,0.5765,5.8736e-23
0.015018,1.0424e+06,71.159,699.74,0,3.9609,2.6171e-50,0.4235,0.5765,6.5603e-23
0.015018,1.0422e+06,71.172,699.74,1.5375e-07,3.96,0,0.4235,0.5765,4.0628e-23
0.015018,1.042e+06,71.185,699.75,1.7603e-07,3.959,0,0.4235,0.5765,2.9056e-23
0.015018,1.0417e+06,71.198,699.75,2.8291e-08,3.9581,0,0.4235,0.5765,3.0862e-23
0.015018,1.0415e+06,71.211,699.75,0,3.9572,0,0.4235,0.5765,3.6349e-23
0.015018,1.0412e+06,71.223,699.75,0,3.9562,0,0.4235,0.5765,4.2313e-23
0.015018,1.041e+06,71.236,699.75,5.461e-08,3.9553,0,0.4235,0.5765,4.7711e-23
0.015019,1.0408e+06,71.249,699.75,0,3.9544,0,0.4235,0.5765,5.2403e-23
0.015019,1.0405e+06,71.261,699.76,6.4877e-09,3.9535,1.7956e-51,0.4235,0.5765,1.3412e-22
0.015019,1.0403e+06,71.273,699.76,1.9019e-08,3.9526,0,0.4235,0.5765,2.1854e-22
0.015019,1.04e+06,71.285,699.76,0,3.9517,0,0.4235,0.5765,2.4281e-22
0.015019,1.0398e+06,71.297,699.76,0,3.9508,0,0.4235,0.5765,2.456e-22
0.015019,1.0396e+06,71.309,699.77,1.5413e-07,3.9499,0,0.4235,0.5765,2.2245e-22
0.015019,1.0393e+06,71.321,699.77,0,3.949,0,0.4235,0.5765,2.0701e-22
0.015019,1.0391e+06,71.333,699.77,0,3.9481,0,0.4235,0.5765,1.9432e-22
0.015019,1.0389e+06,71.345,699.77,0,3.9472,6.8032e-56,0.4235,0.5765,1.832e-22
0.015019,1.0387e+06,71.356,699.78,2.4667e-09,3.9463,3.1032e-53,0.4235,0.5765,2.2049e-22
0.015019,1.0384e+06,71.368,699.78,0,3.9454,0,0.4235,0.5765,2.2182e-22
0.01502,1.0382e+06,71.379,699.78,0,3.9446,0,0.4235,0.5765,2.1429e-22
0.01502,1.038e+06,71.391,699.78,0,3.9437,5.5812e-53,0.4235,0.5765,2.0441e-22
0.01502,1.0378e+06,71.402,699.79,0,3.9428,0,0.4235,0.5765,1.9395e-22
0.01502,1.0375e+06,71.413,699.79,0,3.942,0,0.4235,0.5765,1.8356e-22
0.01502,1.0373e+06,71.424,699.79,0,3.9411,0,0.4235,0.5765,1.7346e-22
0.01502,1.0371e+06,71.435,699.8,1.107e-09,3.9403,0,0.4235,0.5765,1.2852e-22
0.01502,1.0369e+06,71.445,699.8,0,3.9394,0,0.4235,0.5765,1.0941e-22
0.01502,1.0367e+06,71.456,699.8,0,3.9386,6.5387e-51,0.4235,0.5765,9.9305e-23
0.01502,1.0364e+06,71.467,699.81,0,3.9377,0,0.4235,0.5765,9.2488e-23
0.015021,1.0362e+06,71.477,699.81,0,3.9369,0,0.4235,0.5765,8.6991e-23
0.015021,1.036e+06,71.487,699.81,0,3.9361,0,0.4235,0.5765,8.2133e-23
0.015021,1.0358e+06,71.498,699.82,0,3.9352,0,0.4235,0.5765,7.767e-23
0.015021,1.0356e+06,71.507,699.82,0,3.9344,1.5286e-50,0.4235,0.5765,7.3506e-23
0.015021,1.0354e+06,71.517,699.82,0,3.9336,3.8469e-50,0.4235,0.5765,8.4011e-23
0.015021,1.0352e+06,71.527,699.83,0,3.9328,0,0.4235,0.5765,8.4404e-23
0.015021,1.035e+06,71.536,699.83,0,3.932,0,0.4235,0.5765,8.1592e-23
0.015021,1.0348e+06,71.545,699.84,0,3.9312,0,0.4235,0.5765,7.7859e-23
0.015021,1.0346e+06,71.554,699.84,0,3.9304,9.792e-48,0.4235,0.5765,7.253e-23
0.015021,1.0344e+06,71.563,699.84,9.7438e-08,3.9296,0,0.4235,0.5765,6.8335e-23
0.015022,1.0342e+06,71.571,699.85,0,3.9289,0,0.4235,0.5765,6.4595e-23
0.015022,1.034e+06,71.58,699.85,1.7874e-07,3.9281,0,0.4235,0.5765,7.4729e-23
0.015022,1.0338e+06,71.588,699.86,0,3.9273,0,0.4235,0.5765,7.5007e-23
0.015022,1.0336e+06,71.596,699.86,0,3.9266,0,0.4235,0.5765,7.2112e-23
0.015022,1.0334e+06,71.604,699.87,1.4944e-07,3.9258,0,0.4235,0.5765,7.8129e-23
0.015022,1.0332e+06,71.612,699.87,6.836e-08,3.9251,0,0.4235,0.5765,6.4293e-23
0.015022,1.033e+06,71.62,699.88,0,3.9244,0,0.4235,0.5765,5.7322e-23
0.015022,1.0329e+06,71.627,699.88,0,3.9237,0,0.4235,0.5765,5.2807e-23
0.015022,1.0327e+06,71.634,699.89,0,3.923,0,0.4235,0.5765,4.9572e-23
0.015022,1.0325e+06,71.641,699.9,2.5879e-08,3.9223,4.6866e-50,0.4235,0.5765,3.0294e-23
0.015022,1.0323e+06,71.648,699.9,0,3.9216,0,0.4235,0.5765,2.3188e-23
0.015023,1.0322e+06,71.655,699.91,1.0712e-07,3.9209,0,0.4235,0.5765,2.019e-23
0.015023,1.032e+06,71.661,699.92,0,3.9202,0,0.4235,0.5765,1.8453e-23
0.015023,1.0318e+06,71.667,699.92,0,3.9195,0,0.4235,0.5765,1.7356e-23
0.015023,1.0317e+06,71.673,699.93,0,3.9189,0,0.4235,0.5765,1.6495e-23
0.015023,1.0315e+06,71.679,699.94,0,3.9183,0,0.4235,0.5765,1.5737e-23
0.015023,1.0314e+06,71.685,699.94,0,3.9176,0,0.4235,0.5765,1.5033e-23
0.015023,1.0312e+06,71.69,699.95,0,3.917,0,0.4235,0.5765,1.4335e-23
0.015023,1.0311e+06,71.696,699.96,0,3.9164,0,0.4235,0.5765,1.3688e-23
0.015023,1.0309e+06,71.701,699.97,0,3.9158,0,0.4235,0.5765,1.3106e-23
0.015024,1.0308e+06,71.705,699.97,0,3.9152,0,0.4235,0.5765,1.2334e-23
0.015024,1.0306e+06,71.71,699.98,0,3.9147,0,0.4235,0.5765,1.1657e-23
0.015024,1.0305e+06,71.714,699.99,0,3.9141,0,0.4235,0.5765,1.1034e-23
0.015024,1.0304e+06,71.719,700,3.2113e-08,3.9135,3.4513e-49,0.4235,0.5765,5.3616e-23
0.015024,1.0302e+06,71.723,700.01,4.9985e-08,3.913,1.7549e-48,0.4235,0.5765,1.2664e-22
0.015024,1.0301e+06,71.727,700.02,0,3.9125,0,0.4235,0.5765,1.4723e-22
0.015024,1.03e+06,71.731,700.03,0,3.912,1.2367e-47,0.4235,0.5765,1.5014e-22
0.015024,1.0299e+06,71.734,700.04,0,3.9115,2.8959e-47,0.4235,0.5765,1.5569e-22
0.015024,1.0298e+06,71.738,700.05,0,3.911,0,0.4235,0.5765,1.5342e-22
0.015024,1.0296e+06,71.741,700.06,0,3.9105,0,0.4235,0.5765,1.4823e-22
0.015024,1.0295e+06,71.744,700.07,7.4409e-08,3.9101,0,0.4235,0.5765,1.4265e-22
0.015025,1.0294e+06,71.747,700.08,0,3.9096,0,0.4235,0.5765,1.364e-22
0.015025,1.0293e+06,71.749,700.09,0,3.9092,0,0.4235,0.5765,1.2875e-22
0.015025,1.0292e+06,71.751,700.1,3.5751e-08,3.9088,3.6816e-48,0.4235,0.5765,1.2887e-22
0.015025,1.0292e+06,71.752,700.11,6.7878e-08,3.9084,0,0.4235,0.5765,5.5662e-23
0.015025,1.0291e+06,71.753,700.12,0,3.908,0,0.4235,0.5765,3.2724e-23
0.015025,1.029e+06,71.754,700.13,2.6462e-09,3.9076,5.418e-53,0.4235,0.5765,1.0018e-22
0.015025,1.0289e+06,71.755,700.14,0,3.9072,0,0.4235,0.5765,1.1903e-22
0.015025,1.0288e+06,71.757,700.15,8.3501e-08,3.9069,5.0616e-48,0.4235,0.5765,1.1918e-22
0.015025,1.0287e+06,71.758,700.16,0,3.9065,3.9705e-48,0.4235,0.5765,1.1461e-22
0.015026,1.0287e+06,71.759,700.17,0,3.9062,3.3671e-48,0.4235,0.5765,1.0867e-22
0.015026,1.0286e+06,71.76,700.18,1.0674e-07,3.9059,0,0.4235,0.5765,1.0247e-22
0.015026,1.0285e+06,71.761,700.2,0,3.9056,0,0.4235,0.5765,9.639e-23
0.015026,1.0285e+06,71.762,700.21,0,3.9053,1.3254e-49,0.4235,0.5765,9.0598e-23
0.015026,1.0284e+06,71.763,700.22,0,3.905,3.2874e-49,0.4235,0.5765,8.5192e-23
0.015026,1.0284e+06,71.763,700.23,0,3.9047,5.3292e-49,0.4235,0.5765,8.0255e-23
0.015026,1.0283e+06,71.763,700.24,0,3.9045,5.521e-49,0.4235,0.5765,7.5487e-23
0.015026,1.0283e+06,71.763,700.26,4.6441e-08,3.9043,2.2668e-48,0.4235,0.5765,1.3177e-22
0.015026,1.0283e+06,71.763,700.27,0,3.9041,2.6002e-48,0.4235,0.5765,1.4555e-22
0.015026,1.0282e+06,71.763,700.28,0,3.9039,2.532e-48,0.4235,0.5765,1.4449e-22
0.015026,1.0282e+06,71.763,700.29,0,3.9037,2.2117e-48,0.4235,0.5765,1.3842e-22
0.015027,1.0282e+06,71.763,700.31,0,3.9035,1.9649e-48,0.4235,0.5765,1.3094e-22
0.015027,1.0282e+06,71.762,700.32,0,3.9034,1.7579e-48,0.4235,0.5765,1.2245e-22
0.015027,1.0281e+06,71.761,700.33,5.5351e-08,3.9033,0,0.4235,0.5765,8.4109e-23
0.015027,1.0281e+06,71.759,700.35,0,3.9032,0,0.4235,0.5765,6.8504e-23
0.015027,1.0281e+06,71.757,700.36,0,3.9031,0,0.4235,0.5765,6.0891e-23
0.015027,1.0281e+06,71.754,700.37,0,3.903,0,0.4235,0.5765,5.606e-23
0.015027,1.0281e+06,71.751,700.39,2.2874e-09,3.9029,0,0.4235,0.5765,5.2621e-23
0.015027,1.0281e+06,71.748,700.4,7.0871e-09,3.9029,0,0.4235,0.5765,4.9465e-23
0.015027,1.0282e+06,71.744,700.42,0,3.9029,4.392e-54,0.4235,0.5765,4.6536e-23
0.015027,1.0282e+06,71.739,700.43,0,3.9029,0,0.4235,0.5765,4.3796e-23
0.015028,1.0282e+06,71.734,700.45,0,3.9029,0,0.4235,0.5765,4.1218e-23
0.015028,1.0282e+06,71.729,700.46,4.2559e-08,3.9029,0,0.4235,0.5765,4.111e-23
